x,y,z
8.72873144487,2.32533806598,0
0.186802410256,2.29868015673,0
8.3897629764,4.48782384498,0
3.08968353165,1.7227150179,0
3.275905886,3.9978239046,0
5.18927219045,4.94521334247,0
6.00448204854,6.61438095291,0
5.68260192309,-1.6557234499e-06,0
2.98985048338,6.38182630501,0
-0.599696652341,3.64945340934,0
11.1283562367,3.66244174496,0
6.28491550742,0.770090947693,0
5.45093319756,7.8293122123,0
6.0066290887,5.68742779832,0
6.61601427064,6.25313931153,0
5.2383577223,3.26175139358,0
7.82231256906,5.84420775693,0
3.18651844777,3.76318360603,0
8.66308008144,8.50832407751,0
4.01154321718,3.98174148503,0
8.06715113824,10.1688358181,0
2.18537701916,-3.73863973531,0
1.72225486161,9.43942052606,0
1.95273808864,2.87232683287,0
3.42421905071,4.05659642112,0
5.52585592868,0.123272233665,0
-1.72612293429,7.46639601907,0
2.71358993408,2.93512182966,0
7.85546695854,6.34820493668,0
1.29410954131,9.28984049637,0
9.62413872647,12.5748062405,0
7.7404356005,7.33194988222,0
3.15011014074,5.06690313278,0
5.23657458732,5.99537370853,0
1.93887101203,4.70698741594,0
5.76776650158,3.38853295168,0
2.27928223363,8.06363614586,0
9.41518159833,4.52588298543,0
4.57956221659,6.10165296593,0
0.357378136588,2.93279607867,0
1.70239110011,9.18705239895,0
3.72752102071,4.65261650207,0
5.61274930351,-1.44819411295,0
4.22023499442,8.52306965072,0
6.53064526347,8.12810623507,0
4.17522026388,-0.825991958375,0
-0.826648751333,3.00427431311,0
3.23004661595,1.77827099916,0
4.0515946004,8.03407356764,0
0.101165508394,5.27823297175,0
2.86499394306,0.163026034152,0
11.0208985906,6.87890187014,0
7.59045355786,4.12059777111,0
7.42416225562,5.58549335632,0
-0.74424277045,6.68436420415,0
2.82920932408,3.25491820645,0
5.31397001573,7.59795423404,0
7.03809299086,7.07520445362,0
8.18761650835,8.96010514105,0
9.29977548782,4.24914310877,0
7.89113702535,4.26238811812,0
1.92519691692,9.59208085193,0
7.43410429778,3.54044966342,0
9.80323928121,2.84233084609,0
7.70857142099,6.62007359612,0
4.56402630648,6.48019368606,0
5.18842707399,5.69351204694,0
0.477622181585,11.5381826656,0
7.68165594038,1.8692352802,0
3.9256639124,9.00989750478,0
6.82777075543,7.81193221566,0
8.55175888873,8.2072286547,0
3.21546821253,10.1017332661,0
4.08980859767,-1.38543663391,0
4.52486808686,0.867602606999,0
9.45002495951,-0.14510454941,0
2.54516479634,2.86130376781,0
7.16108587036,11.267528737,0
4.16665637231,6.21779692929,0
5.90711259556,14.9310893198,0
3.99279023359,2.0443569061,0
6.78294098512,7.30407870261,0
6.79697338888,8.97188463499,0
2.18538312167,4.42960350502,0
3.78915465225,12.5801769356,0
6.06566504271,-0.524045398455,0
2.82401929559,6.57380686012,0
6.4640239838,5.65335387395,0
-0.139827710664,9.21502091622,0
2.30908927165,5.90226528898,0
1.47878441827,4.38709920608,0
4.94747352478,-4.08770454858,0
9.31675910762,3.05606568343,0
0.98844663361,3.63385825912,0
8.24470413239,8.25591444185,0
6.564152103,10.4380656661,0
1.15136926475,0.498052335164,0
4.09708824807,2.26031250979,0
0.124462030835,5.60830899564,0
8.7216895473,6.85788661835,0
5.51837238431,6.67521487888,0
8.21937262339,4.19466412007,0
3.44952798552,6.41170716121,0
9.50743810968,5.74956349806,0
3.26735638605,6.23842594692,0
6.1320239192,10.1665007034,0
1.29551073663,9.07974654779,0
8.54677295643,3.96603787305,0
3.070212278,11.6311876191,0
8.80411795524,-1.24954817311,0
0.542546760253,4.59557258046,0
2.16741786785,6.56008568263,0
4.3909170194,4.77270135876,0
4.31611665007,5.93285159614,0
5.68511576557,7.21564521885,0
8.88483801577,6.20067065488,0
4.12310879033,11.6833069169,0
6.68643020648,-3.53489431178,0
0.90048302623,7.60841913246,0
-1.26460013866,4.37821636014,0
1.0895452767,3.14617448407,0
2.53409431389,8.37974343985,0
-1.00462088891,2.07249270542,0
2.2903519464,5.88966088564,0
4.48833364338,5.0795318113,0
7.16161816208,0.492171488585,0
2.36321771604,6.96837935671,0
5.12340523271,5.04430778409,0
8.76198577899,9.10470989722,0
3.44327502931,-0.719266234955,0
6.35051900055,8.29070547957,0
7.00865343512,2.71748364857,0
4.30554744577,8.24699627118,0
1.81619598519,6.03002632411,0
3.3315906929,6.18065912571,0
-0.76093210239,1.05660778982,0
4.79128836023,2.00572550987,0
6.766833685,2.88058019613,0
2.79137111131,0.290393461307,0
7.23243689864,2.0553421542,0
3.01250038025,11.8584623358,0
6.16375081045,8.12954435783,0
6.0384309391,9.75974015999,0
4.75327868535,8.34598370757,0
4.04191886906,8.18768693274,0
1.87866128662,6.46800732702,0
-3.60796593613,9.59966176532,0
2.10589651209,2.75727537559,0
6.0297285389,1.8998442791,0
2.28044844896,-0.47780293567,0
6.97138504879,-4.81573103898,0
3.65143269656,4.51809719214,0
0.0364643751785,2.56551201209,0
6.43628290995,2.27032236064,0
9.13437467668,2.35928861742,0
6.75582116944,-1.09680008988,0
7.17402969645,3.01231184901,0
1.62571208828,4.84404061552,0
3.9701321504,3.20110046835,0
7.57079668642,3.8923833047,0
13.9051069226,6.74184637762,0
7.17483160269,5.60309041984,0
6.10006188528,8.66131835161,0
10.0775120132,1.34929594713,0
4.58491204286,1.90220555742,0
8.29756133622,5.95856430981,0
8.36662564599,5.61431723588,0
10.802742758,-0.141934050064,0
6.035716234,5.28859198944,0
4.26549939944,-0.473775602548,0
6.96935335485,6.02335623888,0
5.81165559722,8.00670656072,0
8.63094599573,2.34764741752,0
-0.963124805951,10.6436297905,0
-0.0217660634772,2.95854828476,0
3.20944708871,5.85062207653,0
9.85972158699,6.14322201977,0
1.78089852398,10.488303604,0
3.87379343081,2.39106019932,0
1.2122506847,6.40432066639,0
8.87910316009,-0.562132832479,0
6.79500349299,-3.80802589389,0
6.94845431729,1.70461424995,0
5.56338281039,12.8585135792,0
3.59948625384,3.30551997883,0
0.24053136034,5.87986573245,0
7.34801234663,6.73331558878,0
6.17616272722,5.38369955871,0
9.82651204,5.75152695114,0
7.21618261455,9.9355996847,0
5.06803766376,8.1740987306,0
7.69605144132,6.4217265108,0
0.793383626312,4.06635963081,0
12.5562617109,-0.265196196688,0
5.86579606661,3.04644043952,0
-0.49209931108,5.32482545286,0
7.8664171743,0.0124865640885,0
7.58862758276,3.04228753131,0
9.70779951847,5.52289701537,0
-0.68181939321,3.9825308973,0
5.59282825027,8.55636804043,0
11.0583480638,5.34363097802,0
3.01775527222,12.176815562,0
3.70128232848,8.30245851101,0
6.47139053228,5.50215532778,0
4.92160260046,-0.0309510322534,0
12.8666483833,8.95272702386,0
3.54534315455,5.24955282856,0
7.56667258646,2.5839842748,0
2.50621801354,8.42249993601,0
4.73971455937,6.74168438851,0
3.28352129759,10.811505783,0
5.69277360571,-0.289069825249,0
5.83403982551,5.69462665655,0
6.08317559481,2.80304868626,0
3.89586417581,0.81588987203,0
4.76666465547,3.76304289295,0
-0.00789882046608,12.9297995888,0
2.39410049416,8.0713392541,0
3.45847491528,8.29481095103,0
1.69513292873,4.82680100538,0
8.43469756419,-0.54492562158,0
3.98775687376,5.78864405634,0
7.67708120273,6.82643518492,0
11.7040258314,9.57519703136,0
3.99586059437,4.37026314432,0
1.69014968443,-1.30325631062,0
9.18019922113,5.80001155531,0
6.09153667828,5.71939892047,0
8.09023711792,-5.2014984559,0
6.7822685921,2.57834678087,0
6.71828811368,2.43587776938,0
0.757814096741,-0.943250038666,0
-0.444311643993,7.44214763667,0
8.57670959401,2.21952003816,0
6.8133842749,4.00605870697,0
5.93926854276,6.79880983887,0
-1.10622610512,9.39931730724,0
6.46037483186,3.68222628425,0
3.06218177801,4.32264745077,0
3.81573375194,-1.8213455468,0
3.88653654079,6.25540847979,0
11.4171802422,5.63407614311,0
7.76152930928,6.80000974122,0
2.81667776734,-1.67125249499,0
8.85610975741,5.7816055912,0
3.99206817738,4.66384371922,0
2.00491077375,-2.82343339519,0
5.57021401761,12.836550902,0
3.13131802794,7.49057509624,0
4.53018922618,1.22807009603,0
6.05347867666,3.63587430104,0
7.20630729851,1.25392643792,0
7.71029717171,5.08623317344,0
2.3273756829,4.80473712051,0
3.71839606741,4.50010677814,0
2.32349564057,8.4156834208,0
3.78652271145,3.43153794169,0
2.84267017895,3.56300619596,0
6.56775953707,3.51522399611,0
3.57835607348,10.10208808,0
4.08777723013,-1.37592744645,0
9.87736235522,6.02377123419,0
1.06948105678,-0.918859043918,0
8.17330492375,6.57181290608,0
3.77681186101,3.3644196079,0
6.6663285726,2.04446817521,0
10.0858883364,4.70599352523,0
2.63844894404,2.59741284416,0
8.11156217811,7.20486580251,0
6.27054638902,7.10107732337,0
5.50027750648,-2.89600807735,0
6.65459232033,8.77012336968,0
0.943679183731,4.04554191263,0
5.79382421996,12.3041709892,0
6.92839080663,11.8903072807,0
7.38922925168,7.46979098056,0
1.78262643822,6.20094317102,0
4.39429185505,9.48402690377,0
8.14955439163,1.65614060553,0
2.81095041728,3.31336104899,0
9.8824254578,6.1725860106,0
7.91866153443,1.02839365989,0
4.24232818084,8.85195692217,0
-0.669662557323,5.98851310338,0
7.10731056021,10.0779477995,0
2.31272058635,-0.3414003758,0
4.21467555028,5.63005535674,0
6.94830375053,6.78071593919,0
2.30016838843,-0.321086070138,0
5.72267691064,6.09879488356,0
4.86374357128,0.933229377103,0
1.14956976741,5.6905227496,0
7.42570626886,8.50407862688,0
5.98793056696,9.52714489329,0
5.46654394386,2.85928003725,0
7.99477073069,2.22369931126,0
9.88486948832,5.52496215958,0
0.893087077068,2.59111585984,0
6.10120477938,1.81663880357,0
0.595789917915,12.3235392883,0
6.6899378547,3.86411766156,0
3.92741225504,4.88955511191,0
6.79817899638,2.09278460052,0
4.83750095893,4.59997292733,0
4.00201348155,-3.1406117889,0
4.07483453209,-0.20510400578,0
8.30900282037,4.97983986179,0
8.50528530405,3.93310967567,0
6.22070286736,4.79622156297,0
5.91568629641,-0.669780040939,0
2.88923592829,7.61523728131,0
1.1988603465,4.3867087462,0
-0.916662452705,3.52673196664,0
7.02382775534,11.2525130167,0
1.7638394793,1.65456727292,0
6.09644882822,1.91483556177,0
10.4973254852,0.416208273238,0
14.4264447792,-0.752646214544,0
4.32267191894,1.87538405712,0
7.81032450507,4.86498752266,0
-4.08213435488,4.63919077886,0
6.04370174725,5.1339494913,0
6.864328789,6.9098564555,0
5.18890181991,1.42533824782,0
3.55991344024,2.7791828749,0
1.97578056346,7.45309032277,0
5.05972117218,3.61060658003,0
6.16966786366,-0.499741707541,0
6.27148883319,4.39277368517,0
11.2585004416,13.6904001915,0
x,y,z
0.944131223854,-1.61045264239,0
4.41437513681,4.82864379885,0
4.91991958713,1.57649513511,0
2.57464348555,-2.1058507945,0
9.64072596346,1.95843713533,0
1.04173149764,2.37000114012,0
10.2982884029,3.41668270836,0
8.19834188148,6.79184323285,0
4.95914342016,8.9549417807,0
2.01331421682,4.65132606353,0
5.32185854409,7.01550077437,0
-1.10738115517,7.97921672188,0
4.41397414036,6.60307710789,0
6.37377469345,3.09799199045,0
5.37843164638,4.80466843335,0
8.66596693601,6.44449592317,0
0.431016353566,4.47122556234,0
7.10160623234,12.0027544376,0
3.67561343954,5.00768407313,0
8.25962343354,5.51983088134,0
10.1480436103,3.94635519442,0
2.60857246516,9.12985970787,0
-2.03643069238,9.71923306055,0
1.58460947018,3.91136460514,0
4.70857480318,4.52662297372,0
2.34370983145,6.2557237524,0
-0.625141387045,6.99378413401,0
10.7795498323,6.19275565488,0
5.2764820156,6.35147672381,0
4.10261664273,6.59132930179,0
4.46609319188,4.97391113353,0
4.44785231069,5.88061273852,0
4.38714311351,4.45411496873,0
10.2784437495,3.10282789691,0
6.99570936853,-1.10589069247,0
3.08387457166,3.37259790587,0
9.01588459208,7.96305139493,0
4.70707787075,2.10593433699,0
3.5594962292,4.07174892821,0
3.70396416822,2.54123399516,0
7.11635206362,10.8712120644,0
0.0540824203662,5.47661783846,0
3.50588767696,7.05796187699,0
7.44917866028,7.66879044237,0
6.41681164466,5.59297597061,0
4.07852311195,11.1354081637,0
3.68825577259,7.00486592305,0
13.5920790007,5.12002254783,0
3.043876333,3.33552443635,0
12.6901438539,7.80554914592,0
9.15899484305,4.71213253186,0
1.8410259155,7.81998314913,0
5.76485758688,6.26237205721,0
2.31126474462,2.57644052102,0
6.44688196511,5.93627055594,0
8.09676440992,7.69507702957,0
6.40391134457,5.78307396164,0
5.37628785306,6.78951910207,0
3.81354762183,-0.132987208861,0
6.3872939148,5.51195629446,0
1.70410589554,2.42952796601,0
5.51228744335,7.01483374987,0
6.79278384324,1.06260085543,0
5.78287795668,-0.816128817745,0
5.17780316475,2.68163065085,0
12.8531773508,8.45408946021,0
8.00907195733,1.75614674889,0
4.60690081216,4.85427404347,0
-0.685479161262,3.53881243505,0
-0.327477393539,4.16244081852,0
3.61054541485,7.90762773148,0
3.17678003124,5.48806469409,0
8.09746746048,1.80205091338,0
3.53027290107,-0.239160193829,0
1.10316879862,3.76761592268,0
0.790618717694,5.28299500062,0
3.52359640188,2.24410729556,0
7.52718343003,4.04251946995,0
7.75687211045,2.37060560722,0
10.9641115957,8.96654974816,0
5.68776032516,6.62956924148,0
4.42148631099,-0.45002143336,0
7.31545766767,0.233810934955,0
-1.83178493096,1.61428376603,0
5.18010269779,4.04860854815,0
9.24015475256,-1.5103026657,0
5.49738199034,6.76397844798,0
-0.829603561359,9.81933020418,0
11.6910514267,1.92246789388,0
-1.35461187806,7.39710362427,0
8.26615795897,5.80924046026,0
7.48932665603,5.57331907874,0
7.90191388795,4.14655248408,0
6.72568546104,5.17441968523,0
4.24994040004,9.99514234995,0
4.6611398636,9.33707226491,0
1.78734194285,8.69260711765,0
-0.327279375191,7.34406053212,0
5.05077243423,8.08850619425,0
0.963536535977,3.73324413712,0
1.25120598147,3.74644032453,0
5.00135393463,5.49452206562,0
3.97817290922,9.38064687014,0
4.35351320273,1.89502911712,0
3.73655019218,7.66818466857,0
6.16102994618,3.8595640099,0
5.13502956962,3.6474267811,0
1.845946338,8.95446648821,0
4.36539140442,1.92643689262,0
4.78260599774,8.20756660876,0
4.32403939311,7.42842424509,0
6.72897618023,9.50086354416,0
7.90970411416,0.410203841617,0
2.48320805411,2.76370791357,0
5.10678169498,3.84577394452,0
6.71699684827,7.06771619605,0
7.59101216189,-0.278104489579,0
0.962059309494,-0.396590684368,0
-1.19821928498,3.27175131839,0
6.76257293924,5.97664729827,0
0.816728779734,-1.8737236275,0
2.59841602622,8.97383540429,0
6.53802354362,-1.91392353044,0
4.55256227974,6.92205242621,0
9.82732749393,3.78096853511,0
7.33847327291,6.19475533974,0
2.4355446103,-0.119984206867,0
0.916902619594,6.73599709823,0
3.62167139073,-3.79395856473,0
6.92743818427,4.61104042446,0
8.65705290273,5.05581203935,0
7.98375320816,12.837046574,0
7.89391609634,4.7761650918,0
1.57759788117,5.47328498504,0
6.05318664072,2.53606384832,0
7.35310818082,8.85003785695,0
2.82647627729,7.51780549559,0
1.30509544887,7.48934269056,0
3.08673958159,9.12095661388,0
5.72983794686,1.57530599932,0
6.17898695987,5.69784416251,0
13.4609491175,1.05892950176,0
0.261130635987,2.08384958502,0
0.67460969803,5.28184201313,0
8.11760024585,11.0624169172,0
0.0259162325895,10.8220043109,0
6.11497269348,-0.0565478142454,0
-3.62961736352,8.29107860041,0
7.60017441312,1.03329010545,0
6.24652677455,9.42362117314,0
7.6519041316,3.36811722907,0
7.69978004156,2.64867534349,0
0.00916614041347,3.84811471099,0
-1.41074223812,0.178101031126,0
4.57883980974,1.23028762074,0
5.28784527043,1.15007544553,0
-0.566175200729,2.86499331454,0
5.57955540678,3.81162297659,0
3.53976001254,2.46836276454,0
6.90150434796,0.871624567063,0
3.69339972743,2.56156652021,0
2.56454277809,6.38142498458,0
7.94072522794,8.44784085697,0
3.47009322045,8.08969024475,0
6.9129695987,4.88843973502,0
6.23928116771,4.48319795783,0
8.55263712515,4.64674538146,0
-1.35811926522,-8.32007882418,0
5.75352488422,3.2433514173,0
1.58823153131,-0.551332503599,0
4.63849412746,6.32670159563,0
5.39096337431,7.42419077868,0
4.58086464372,4.25389478526,0
-2.06306846614,10.1164942955,0
4.1120114937,2.4787515893,0
10.464910447,3.10732326757,0
4.39212449564,4.57969399145,0
3.35925336078,2.35772337532,0
12.8336521486,4.11403536977,0
4.38818007674,2.54630064212,0
5.03068084508,4.60681822791,0
3.31920777564,5.30485690635,0
3.07674641997,7.97799833821,0
7.60622516731,1.17550549311,0
7.09896102483,4.11425224736,0
1.8188299011,8.3839773419,0
2.25801281359,6.74902364131,0
6.53458322633,5.12706566847,0
6.23746159644,2.68850349808,0
1.45183059435,-0.843267602765,0
1.00407429453,-0.505298092062,0
13.4766015339,4.80431106754,0
7.47653840144,0.904315023047,0
4.01511402695,1.00465867424,0
3.50820798874,2.95075777474,0
3.65285594486,6.02323914418,0
4.23405316209,9.12287034131,0
3.62041132708,7.90368901437,0
-0.107562441316,7.11709013922,0
0.481173080309,2.4224665144,0
5.4371288489,5.62990533993,0
8.93790607309,8.54316937095,0
-1.6358075174,8.10214816423,0
5.12759620308,11.3054181754,0
6.86610828267,4.9937947493,0
0.384575806114,7.35008711127,0
0.50277181769,9.05828982482,0
4.12178268863,6.93735171629,0
4.30365348953,5.62603444221,0
3.52999427075,8.18874638807,0
4.03373768662,3.07075781771,0
5.96254008199,4.59801253625,0
1.51982139367,3.8669723398,0
4.91976055046,1.2621092518,0
1.71440323772,-0.162753977733,0
9.33457313451,8.0131034189,0
11.8296276094,8.53226645477,0
6.70770407651,7.92771483581,0
7.26854557473,8.91681749328,0
8.46107374073,11.8178712679,0
6.83667085434,4.22131648417,0
4.35922350427,8.5131311497,0
8.14422241872,0.490524790558,0
3.70575693671,0.0582948754067,0
6.94745854449,7.99117289657,0
5.6284307791,7.61100300931,0
9.09430597884,4.50245726043,0
2.94362663958,3.24930253741,0
7.03687216426,9.6574960285,0
6.89428489545,-2.07335270993,0
4.77444595801,8.02137982904,0
6.99655538636,11.7161062752,0
5.72520396476,9.48133495461,0
1.95989294272,-1.77226686051,0
2.74464361281,4.09640659344,0
7.06344026166,8.48769199945,0
0.726079147768,6.48605891787,0
3.04071496707,7.78289013954,0
7.60250650472,2.64161251113,0
3.841743793,12.0475317898,0
5.8516180775,7.03367723007,0
1.13026191352,4.01175018908,0
6.68783051342,7.87127135832,0
5.77843438325,6.4216909406,0
8.60836921,2.50223492711,0
-0.718998441822,9.40967332891,0
2.4561521045,7.67108653289,0
1.29945459433,-0.0440849267272,0
7.85962696627,4.09526896823,0
0.983924899072,7.05327604848,0
7.57389459793,11.8802471119,0
5.87946764201,0.0578146130648,0
2.96573431742,7.40987709614,0
2.91631077437,0.399925988392,0
5.36738724561,3.20891162372,0
6.33923096544,5.21263060605,0
9.40334934677,5.68768301449,0
7.05728298859,0.999457618831,0
0.446943551276,8.82302360659,0
-2.09121918594,3.55674144098,0
11.6119302897,3.93248991277,0
4.18849900902,6.14402563074,0
3.02810873345,3.50281983622,0
5.59876700464,5.33115050566,0
7.86983202884,4.22469903863,0
2.04317480751,4.38364234112,0
-0.421423240778,12.4030299053,0
-0.0470743882025,6.57748552018,0
11.1691057961,5.91990572928,0
-1.84197161391,7.50577487506,0
1.09120417052,5.4730434311,0
4.88721465255,6.53893201246,0
2.84690140764,-4.21896024371,0
6.55777464283,10.0914263852,0
12.262105742,6.59981668098,0
-1.34273779286,1.65882107025,0
5.15252840855,1.89016037967,0
3.6528826747,0.395509229343,0
8.00494258972,5.48328622682,0
9.22012459965,12.3554045357,0
4.43365397223,8.09401559907,0
6.00806776817,6.17208602387,0
2.4224402506,5.65291489226,0
7.57247858961,1.73093290258,0
-1.06565559105,5.00391124184,0
4.80823816253,5.52289615554,0
6.42360409804,2.69508556715,0
1.7543360464,2.45997779133,0
6.96150021798,9.35276212978,0
5.47653172691,5.65664208924,0
1.76663062472,-1.20671468954,0
3.02684766884,6.50995559371,0
7.2739505005,9.71361570579,0
8.8275560521,8.32731561021,0
-2.94095450786,3.03913066637,0
5.31174685782,4.44566591076,0
6.7167265394,1.82525311606,0
7.05907623781,9.47201211055,0
2.39199664153,4.58421135539,0
5.71337043534,7.82048724883,0
7.94374415192,6.07068995536,0
5.77317258101,5.92880209058,0
5.26250476241,2.44573471576,0
3.25111557147,0.661679778573,0
3.83900489967,2.60055961073,0
5.9256382142,0.0261822158109,0
4.41688982242,8.2696613665,0
5.89616301079,2.93333361886,0
7.21783641309,1.93385967304,0
2.38741823997,0.241968853545,0
9.38009077592,7.62479725859,0
7.03898895796,9.29832099336,0
-0.755332748301,6.15006980164,0
3.94460357345,9.43486880292,0
2.61346420057,7.19621257196,0
2.4392701586,8.80337726766,0
8.09457911196,5.98846589166,0
4.12955729487,7.50481870807,0
8.91664587493,2.21003352955,0
9.50609850472,2.96407972076,0
8.09367681733,4.64379594083,0
7.50840190786,6.48362586892,0
5.44872055078,-3.3499292925,0
8.36458908031,0.291156029936,0
3.82445139289,5.44813155583,0
9.56215582052,12.4950180578,0
0.159849090482,11.3521209201,0
7.94611574627,3.11105963341,0
-5.49004382304,-1.60452084212,0
7.30964695102,1.25932403749,0
-2.01025826344,5.09298856099,0
7.23409904222,4.18784415845,0
4.2648588484,4.85911336732,0
-0.315057267985,6.04885039959,0
4.18188532592,7.14416948199,0
3.38108098725,6.13783586629,0
4.10509526774,2.72503472005,0
5.22026409298,9.69500241154,0
5.63928453624,2.98894277811,0
5.3610059128,6.2063563677,0
6.42074035085,7.62419595091,0
4.30299722189,2.59091426743,0
0.498772874762,4.43759041893,0
5.09770747061,14.5312511504,0
4.22319481178,9.63813371968,0
3.63210575684,4.24320525642,0
8.41619948567,9.84755156769,0
6.60003859235,8.00391168345,0
5.78786626974,6.2100185741,0
2.54096013885,-1.26964099236,0
4.45679271538,5.40424477563,0
0.73916946525,-2.57110292461,0
4.15794100326,8.75365567589,0
7.41729826761,8.45765613189,0
5.29740998005,1.66254042523,0
9.04328697278,5.57785851526,0
4.28854562882,9.5265895569,0
2.73023287865,1.48211700205,0
5.78924761325,0.776138744933,0
7.15194916077,0.188270212861,0
3.56603764363,-1.2636183878,0
7.51345376272,6.53016542875,0
8.36569412187,0.589199696242,0
4.66844033889,5.05930095256,0
1.77569770559,3.48939095926,0
11.0731628639,7.89812826743,0
9.77220182653,11.1347419722,0
6.19746198276,6.24119327052,0
8.89133030073,4.8129885129,0
2.87140809269,7.97050358158,0
2.51057969615,1.63414166981,0
1.75486020613,8.11474107083,0
5.65917807337,0.613959341311,0
3.22411880448,1.14021924389,0
4.53176629436,6.94095799364,0
2.21407687743,4.97723937526,0
5.95214843152,13.340339084,0
1.57426246717,3.33425432146,0
4.19194546916,0.153199279694,0
2.90533478114,5.28715925595,0
3.32495631528,6.65143627221,0
2.08848053647,4.00290714761,0
10.9487054157,-3.64303117866,0
9.60154555395,1.74283248123,0
7.0337514148,4.65450952302,0
10.5400921261,0.514353443973,0
-1.03408229195,3.1511376601,0
8.8974556511,9.61633202442,0
3.68216723985,6.70413018539,0
5.30400349372,2.7519090844,0
1.32361323441,5.74845110476,0
3.68397937666,11.5487456181,0
9.99254946638,1.46259777832,0
10.0023834839,7.19272359402,0
9.55902642599,-4.68914888795,0
5.16613589744,6.13913200398,0
4.66277603737,5.46942707325,0
0.505587014628,0.862859059874,0
5.94345022392,7.08995632683,0
4.4843811645,4.12642186491,0
x,y,z
4.42920471793,4.2924744719,0
-0.518155807823,8.09343089054,0
8.6844777294,0.293974624759,0
5.82041689619,7.86039117005,0
9.35577846226,0.223819276164,0
4.18873797339,12.8150254108,0
6.37056311855,-0.606693561562,0
4.33670285831,2.84478032283,0
0.0952195011706,3.7157187638,0
3.2733212891,2.99191682399,0
3.79077894262,5.07427066281,0
2.04318432917,3.13493289985,0
6.78737278681,11.8089048037,0
7.85430984491,3.2211930294,0
2.79731487093,1.41610812335,0
9.75272882751,6.07573409131,0
7.29802255566,1.0686068605,0
3.94261488888,7.6080971665,0
2.42799269372,6.96797774652,0
1.63747805416,8.78689529028,0
10.5292635689,2.68870652923,0
3.29043858647,3.84593633506,0
0.944105841432,5.88013993126,0
6.19449874649,5.87184925634,0
3.15548098784,3.21027665414,0
6.41396422852,7.05854426967,0
1.23715710849,3.84223834491,0
2.31618962963,14.5457621295,0
5.61777494495,2.73550535308,0
0.705465207204,8.34854194344,0
7.26494869321,9.02749194079,0
2.21456349774,8.3684410752,0
6.01402484668,1.87519201276,0
10.7528836953,1.83684335169,0
5.41552181613,4.75334253818,0
4.05621266096,8.56850490732,0
1.80424786593,-3.21488065448,0
6.81937259027,6.25885898663,0
6.23680761207,2.75546053409,0
10.2468053371,9.03039792839,0
2.28025394056,0.528337532901,0
5.3904347368,5.38584521678,0
1.02443289973,4.72328144706,0
6.10357925377,9.25559708127,0
3.64762236979,2.80067029284,0
6.5894780537,5.64493747129,0
5.62225544337,-0.0435075944132,0
9.77855079946,5.46341687242,0
9.80580657572,0.274500594541,0
8.69147746232,6.4595652321,0
1.11484200188,3.5227079543,0
4.5811617784,5.54373420918,0
9.91981138865,2.63094452884,0
3.03456055866,7.26212067674,0
8.03975646347,1.21822245705,0
8.26042261848,3.68545531861,0
5.9947344638,5.77483565557,0
13.1172137612,3.94602026801,0
2.81330287241,18.9717438498,0
1.57484699582,6.56269362602,0
5.32509206167,8.98821962608,0
9.20267840361,4.74746219775,0
6.58622304782,0.939655847657,0
3.50901270101,5.61067248845,0
7.80352966999,3.1093948278,0
